id,name,symbol,price,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,volume_24h,last_updated
712,Sovryn,SOV,0.31395236310551833,-35.0588,0.502754,-3.80785862,48.91556595,39.23223922,25.35036495,-16.70338974,11832038.152411655,64283.98251801,2023-10-26 20:11:00
713,Zano,ZANO,0.9912740240369137,10.7204,-0.27681546,-1.10402799,-2.72142476,-1.20439561,-4.17273054,21.92266591,11822374.820309982,15125.86941639,2023-10-26 20:11:00
714,Era Swap,ES,0.00536539280014059,-1.991,0.1373331,-31.59926069,-3.69484302,-2.15817124,10.3276581,2.42755319,11775531.458265383,334820.58785234,2023-10-26 20:11:00
715,Hydra,HYDRA,0.6294624187116543,0.0771,0.91050203,8.82581874,28.54779157,34.86643561,35.08714084,-25.77873985,11755562.331209607,536672.47049229,2023-10-26 20:12:00
716,Pitbull,PIT,2.90409106040267e-10,-41.8264,1.52504619,4.24597823,21.69201929,32.25842196,25.92599243,10.71288764,11672168.69309661,327124.12902392,2023-10-26 20:11:00
717,ICHI,ICHI,1.7080838897467359,196.7503,0.99247998,-2.82349964,7.31133114,-3.92768319,-13.35555854,-22.40268449,11667069.203366052,77962.21696039,2023-10-26 20:11:00
718,Step App,FITFI,0.005190986393774927,2.6467,0.84380995,-0.53824955,43.30934617,9.48116245,37.01601212,69.50132005,11547616.163854664,31188290.10316963,2023-10-26 20:11:00
719,Diamond,DMD,3.0527681324052613,103.484,-0.49950322,-7.37895162,4.02636719,-3.57435165,-8.23229961,-18.1187181,11544333.760139192,23150.5314586,2023-10-26 20:12:00
720,Efforce,WOZX,0.02183453090675334,-37.5511,0.46338648,3.68447067,-3.85711848,21.62125491,-6.88556249,25.7227323,11509756.790168429,157203.76770419,2023-10-26 20:11:00
721,NEST Protocol,NEST,0.0039433739104018746,44.6169,0.02856454,-5.2431123,-1.44581174,-12.64624748,-39.68031605,-62.59902426,11482095.118313752,17479568.09449855,2023-10-26 20:11:00
722,Viberate,VIB,0.05716758474389807,-11.887,-0.35517845,-0.13648294,13.29995656,27.18106072,45.24050415,18.92773316,11433231.110855894,3786723.0365149,2023-10-26 20:11:00
723,SOLVE,SOLVE,0.020583124398985388,-45.1001,0.50349184,-1.32171617,-5.42781532,-22.59151251,16.91329092,-4.16378445,11423634.04143689,656587.88797479,2023-10-26 20:11:00
724,Spheroid Universe,SPH,0.005738245232191016,8.5444,-0.00959147,-0.33769214,4.15731934,-1.95941075,-0.50974411,16.395298,11374813.688020261,119608.24304992,2023-10-26 20:12:00
725,Hathor,HTR,0.04583826003099577,82.8776,-0.15340266,-1.17748501,23.64573136,16.47378834,4.48772006,-10.42563462,11374063.818078326,549041.47758585,2023-10-26 20:11:00
726,Poolz Finance,POOLX,2.419081341938211,-3.4137,0.01305183,-1.48942364,0.67356256,15.19652754,0.83513056,-6.99911748,11364135.987391839,1341258.2354913,2023-10-26 20:12:00
727,Tamadoge,TAMA,0.00814347785223538,-1.4972,0.22595698,-3.87105914,0.55916588,1.19559019,-2.77971615,-21.75704454,11346741.079267371,1255699.86643983,2023-10-26 20:11:00
728,Cypherium,CPH,0.020909915103551436,-34.1885,1.98916318,2.75132169,23.4139254,117.72066451,83.16232863,32.75526327,11305535.093061684,9173.58483789,2023-10-26 20:12:00
729,Everdome,DOME,0.0005924783749055565,-53.8444,-0.01683653,-6.61038183,31.27903648,-12.33188479,-18.94975314,-48.48808426,11256402.480465109,1803779.09935309,2023-10-26 20:12:00
730,HAVAH,HVH,0.02461264449232343,39.1937,0.03796216,-2.26769868,-4.93259482,13.28040263,-4.16152454,-15.01251277,11221788.636402484,1467683.67490085,2023-10-26 20:12:00
731,Radiant,RXD,0.001406657011313028,-8.1088,1.10887432,-7.12473359,8.74984573,-3.17857214,-36.05843189,-38.91377809,11220413.237205572,16911.62392716,2023-10-26 20:12:00
732,Presearch,PRE,0.028196260608380708,3.8949,-1.59097131,2.99372878,36.80446648,26.29822183,-3.30196058,-20.26078117,11182028.904923769,93672.15462776,2023-10-26 20:12:00
733,Pepe 2.0,PEPE2.0,2.6448420048336704e-08,-1.6958,7.30080786,14.64608327,107.13855255,283.86862886,167.6660678,2.15490082,11126585.830134768,12201207.29685755,2023-10-26 20:11:00
734,AC Milan Fan Token,ACM,1.8566822672595091,79.588,0.06372161,1.44862251,5.73074549,4.02266138,-5.38683523,-28.85742731,11005809.058577511,3006581.72814217,2023-10-26 20:11:00
735,Decentral Games,DG,0.014799821965203193,-8.5146,0.49866816,-1.19610263,10.71999783,-9.53596392,-27.79496613,-59.6227726,10951642.548028877,122106.88536148,2023-10-26 20:12:00
736,Nimiq,NIM,0.0010448962665107761,-12.5427,-0.40473794,-5.04040674,-1.18383072,-1.09114525,29.50838056,11.27191646,10917104.162084777,312138.39667486,2023-10-26 20:11:00
737,Dust Protocol,DUST,0.563169185837269,24.3054,-0.7780738,-3.7627691,5.96518846,4.0743705,-37.06596907,-74.19936579,10781289.493239617,100634.05594456,2023-10-26 20:11:00
738,LATOKEN,LA,0.028363449434721688,-49.4089,0.17367613,0.06877148,-2.36477824,-2.28914564,-4.94724655,8.70887578,10781102.051298525,5894.7349601,2023-10-26 20:12:00
739,Numbers Protocol,NUM,0.02151191334830222,-14.8644,-0.32957062,-0.18430078,6.14981692,21.19553607,-10.91084504,-21.33219016,10731310.302932654,663552.34254953,2023-10-26 20:12:00
740,HUSD,HUSD,0.047734200100500425,23.3386,0.03812719,0.21582569,2.16511937,1.74262527,1.04119204,-9.20583725,10625339.925708901,725.32155012,2023-10-26 20:11:00
741,Bubblefong,BBF,0.06539923638834286,11.8892,0.30921994,0.21786808,-13.24947352,-24.46301484,-44.17995035,-43.14502918,10501081.00047676,1109843.30511166,2023-10-26 20:11:00
742,GET Protocol,GET,0.9201354955893901,-5.628,1.91368465,1.26637165,12.22805222,12.88531949,-1.04639874,-28.94718571,10478740.097807739,26498.68222878,2023-10-26 20:12:00
743,Peercoin,PPC,0.3684160136024758,125.5216,0.11919585,7.87937647,24.19432531,24.69231848,16.54929495,-0.96273374,10475758.6944374,1476.9388802,2023-10-26 20:12:00
744,Atletico De Madrid Fan Token,ATM,2.4479076168297347,100.7422,0.18581337,1.13277268,8.81941895,2.32853231,-4.25377537,-12.0702677,10448964.651758611,2418311.9134719,2023-10-26 20:12:00
745,renBTC,RENBTC,34308.299022054955,160.9754,-0.00325781,-1.94300567,18.62426631,30.50369534,29.4100866,352.074663,10446847.433518104,14678.86217125,2023-10-26 20:12:00
746,Unisocks,SOCKS,34511.317572522355,-80.3561,0.50292932,-0.46081732,11.21121348,29.2838616,28.54356137,20.39872598,10422417.90690175,427.98511392,2023-10-26 20:11:00
747,Chrono.tech,TIME,14.536916913450499,-30.7063,0.63966353,0.66684242,6.56488905,-4.92612354,-1.94155725,-20.41687844,10322850.918146862,239016.03739316,2023-10-26 20:11:00
748,ChainGPT,CGPT,0.050831094356889726,22.3895,1.1770974,7.11220603,12.29986679,31.88869159,-10.21772728,-10.65698069,10220814.67678706,5210768.96646499,2023-10-26 20:12:00
749,Cult DAO,CULT,2.3508118563056055e-06,-20.1926,0.43709447,-0.18382031,31.37652745,26.37137698,5.99051479,-23.49861664,10152429.373963857,208611.60744747,2023-10-26 20:11:00
750,TrustSwap,SWAP,0.09812024159021628,-60.2474,-0.20599007,3.05600142,11.29700305,10.54529877,-6.61927624,-19.79667533,9811549.675739374,684294.3037961,2023-10-26 20:12:00
751,Handshake,HNS,0.016289222629702452,-2.1895,-1.73949041,-3.6540603,11.73933454,17.73676817,6.94876009,1.40389511,9995067.65356992,56592.91641058,2023-10-26 20:12:00
752,GALAXIA,GXA,0.004608847193417973,-49.782,0.01477817,2.95286826,10.43565767,8.1647662,-14.73194457,-14.93413374,9969121.948591832,284556.41639857,2023-10-26 20:11:00
753,Bitcoin Diamond,BCD,0.053442729208364154,11.0551,0.21745562,0.82978727,6.96112131,-7.20781981,-17.12254197,-14.0984021,9966689.44458527,46049.50751969,2023-10-26 20:12:00
754,Rupiah Token,IDRT,6.293520629794381e-05,82.7088,0.02814907,-0.1690054,-0.58011551,-2.40453639,-3.59985795,-5.43376145,9946841.851905901,288005.80503702,2023-10-26 20:11:00
755,Serum,SRM,0.03765208865800381,-43.4214,0.1233182,-0.64512064,18.30523526,12.74263219,-5.55754886,-58.41828037,9911711.615934867,1462188.02925286,2023-10-26 20:12:00
756,SquidGrow,SQUIDGROW,8.426443906221824e-09,3.4753,0.3930871,-1.2503407,7.87962863,24.73321668,-13.63097782,-17.87849118,9900573.124478193,424197.7800236,2023-10-26 20:11:00
757,Grove Coin,GRV,0.10404855104744883,7.4051,0.21544648,-1.03595786,1.80578583,0.29029169,-17.06963363,-51.63782106,9893283.235509178,2547067.14140637,2023-10-26 20:11:00
758,Stratos,STOS,0.4903821541778636,-14.1042,1.18458363,1.58933377,0.71186529,-9.56424114,-21.21286443,-4.57924942,9882256.180603711,226930.03118314,2023-10-26 20:11:00
759,Izumi Finance,IZI,0.01253334210828153,-15.3745,0.15681418,3.5440805,19.78090246,8.80903875,-5.13303109,-29.13386004,9868753.576060878,315437.67198373,2023-10-26 20:11:00
760,Nexa,NEXA,4.358215683106213e-06,-27.7338,3.88069832,3.63278567,13.8141764,1.33125505,-25.53582421,-32.76188523,9811607.385220187,168106.10208863,2023-10-26 20:11:00
761,Kleros,PNK,0.013580787558854833,88.2264,2.21408156,-0.51445122,-0.48978712,-12.473008,-31.32123777,-41.71975041,9766941.536238302,417280.62083385,2023-10-26 20:11:00
762,Validity,VAL,1.9722173580726612,-57.8685,-0.52706012,-1.18911617,9.10282368,10.53317954,17.32258007,4.36545426,9745748.961991426,313675.45838866,2023-10-26 20:12:00
763,Quiztok,QTCON,0.0015377383219249787,-67.9598,0.14517892,-4.38527624,0.95025082,16.91276761,-17.93319099,-62.22370395,9736265.369738037,464143.6199166,2023-10-26 20:11:00
764,PowerPool,CVP,0.3193622044564801,13.7463,-0.11441061,-2.04063188,2.83775907,7.76637447,15.98179183,-1.2439607,9724711.092251379,2205652.47356108,2023-10-26 20:11:00
765,Pluton,PLU,5.2111365506497425,-45.6733,0.54381454,-5.48162387,11.43332585,-25.79490389,-26.47458449,-33.53215672,9651022.286235048,263725.50282954,2023-10-26 20:11:00
766,Katana Inu,KATA,0.00043995164211749476,-11.3877,0.2747914,-4.79406723,30.75669287,3.58861438,16.56629555,22.86201554,9470736.525006972,794507.98540856,2023-10-26 20:11:00
767,SuperWalk,GRND,0.14587885911624265,58.2441,-0.01505855,-2.0591688,-0.10519967,-10.81536934,-1.79283645,-3.93831064,9469755.169423856,155619.25146759,2023-10-26 20:12:00
768,Indigo Protocol,INDY,1.8393661722679513,96.8932,0.21153923,1.94712797,10.69389125,41.85810268,-13.7268755,-42.55507328,9463342.144138176,78581.84778639,2023-10-26 20:12:00
769,PARSIQ,PRQ,0.05110480949596756,-0.7639,-0.17476739,-3.94351087,9.60375354,-21.09983158,-23.59714596,-41.26789238,9467517.151378848,632347.17572894,2023-10-26 20:12:00
770,pNetwork,PNT,0.12681912354617406,6.3647,0.21041212,0.82314725,1.44436036,-11.28453015,35.02041571,7.61501228,9436386.394157084,1313970.50820958,2023-10-26 20:11:00
771,ETHAX,ETHAX,0.06920229011850317,-99.911,0.0285426,4.25e-05,0.05027669,-0.41172702,-0.42134425,-11.20325207,9421178.185618503,3.30038194,2023-10-26 20:11:00
772,Dimitra,DMTR,0.024508615114109955,-29.7889,-4.3176588,-6.5034277,54.06980606,37.56094479,28.0779321,-19.11010377,9418671.821900899,331419.40262609,2023-10-26 20:11:00
773,BSCPAD,BSCPAD,0.11884655910942284,-14.133,0.33539859,0.17878509,30.17528527,35.47090179,30.67354701,7.20028133,9414028.597329699,125978.02536549,2023-10-26 20:11:00
774,AMO Coin,AMO,0.000491164166377703,-14.8201,-0.45425028,1.33415786,5.02012718,2.18348267,-2.85889699,-14.10479102,9381235.577814128,382565.9129321,2023-10-26 20:12:00
775,Gamium,GMM,0.00044992793418155647,0.6496,-1.72246247,-7.48905799,16.40362082,-5.63109391,-5.86011529,-32.21564228,9359113.022052592,459758.82335123,2023-10-26 20:11:00
776,Victoria VR,VR,0.006333149279773055,-2.7483,0.00054635,1.19512006,6.63985644,-0.94732925,-13.57399225,-30.1778886,9326425.926138123,467632.06936495,2023-10-26 20:11:00
777,SHPING,SHPING,0.0040741889752156915,105.2792,-0.27067824,2.95154895,12.81856712,-18.91069706,106.76840308,46.54279553,9316820.57124615,491148.43923856,2023-10-26 20:11:00
778,Somnium Space Cubes,CUBE,0.7432111288870829,139.1452,-0.40230762,-2.38643971,17.95703147,6.3027416,-13.63004898,-25.43453088,9290139.111088535,24695.52669234,2023-10-26 20:12:00
779,KARMA,KARMA,0.001701757529810567,-2.0148,0.25914792,-1.94018487,18.54232481,29.82571066,30.58385167,16.37566275,9275484.520489614,18.54950403,2023-10-26 20:12:00
780,Akita Inu,AKITA,1.3596796340786337e-07,44.6459,-0.0026274,0.60878224,24.13042964,66.98552699,50.85879753,37.63552409,9255548.824335108,506769.97209686,2023-10-26 20:12:00
781,NFTX,NFTX,15.103307927969757,15.8544,0.50285373,-1.62218934,18.21174456,14.52604158,12.79029183,9.2764745,9162756.038492806,62440.60694121,2023-10-26 20:11:00
782,Nestree,EGG,0.0031617734486015688,141.0865,0.02004861,-0.22805303,4.94348249,99.5196884,-8.41642843,-23.54679732,9152956.220434835,60105.44015413,2023-10-26 20:11:00
783,Fuse,FUSE,0.04127265177983405,-0.3933,0.2036616,0.8423189,7.78367471,-1.36860846,-6.79380222,-24.38411555,9075120.129999781,556432.00538519,2023-10-26 20:11:00
784,Scallop,SCLP,0.14031162271291378,-3.1081,-0.44834996,2.53601628,19.4370405,26.81503022,6.98079274,-15.67054217,9061738.626336273,1398798.38834944,2023-10-26 20:11:00
785,Observer,OBSR,0.0015258331648389059,-76.7546,-0.03173197,9.91159047,15.27282889,29.57677378,-24.25762376,25.34745478,9013219.900357291,130615.19640705,2023-10-26 20:11:00
786,Comtech Gold,CGO,63.84982054074418,-11.7818,-0.01825395,0.22928668,0.21744642,3.844657,3.28068884,0.85362685,9002824.696244929,679465.3516512,2023-10-26 20:11:00
787,BitKan,KAN,0.0009376450745274116,57.7883,-0.12007651,0.23631958,19.41479092,32.96514173,-1.14140437,-3.69552304,8968981.763468156,440491.59697358,2023-10-26 20:11:00
788,PERL.eco,PERL,0.018237807365963088,-28.1859,-0.13811678,-1.26110298,3.07971415,4.6173909,22.04560974,0.92644438,8953649.235058855,715527.60950258,2023-10-26 20:12:00
789,Hourglass,WAIT,0.09107020002111454,-43.883,0.83554531,4.68601585,-7.30396228,-44.98196209,-59.15376531,-62.12269671,8921211.705845093,137459.97208235,2023-10-26 20:11:00
790,Ooki Protocol,OOKI,0.001952710728695167,34.1034,0.04775523,-0.04383863,7.18964418,11.17080797,-9.06225222,-37.00425938,8901600.97574687,2063197.05708448,2023-10-26 20:12:00
791,QuadrantProtocol,EQUAD,0.008892729158786547,-90.8874,-0.02684517,-3.42240422,10.87396126,-5.38677819,-24.81088185,-32.72971799,8892729.158786546,154.88949942,2023-10-26 20:11:00
792,Hegic,HEGIC,0.01255411271150863,22.9757,-0.02751518,0.3121845,13.25208355,23.56394836,33.8253764,9.51697931,8834672.459975898,247734.95462848,2023-10-26 20:11:00
793,Inter Milan Fan Token,INTER,1.8359513638655556,44.6761,-0.04353694,-0.4619353,5.2116058,-4.1656296,-3.18552009,-4.77709897,8821755.483130815,405866.78877448,2023-10-26 20:11:00
794,Obyte,GBYTE,10.28244539007236,-28.5256,0.19193946,-2.24098328,6.9017277,5.37339289,12.5844678,0.67048142,8775683.048772596,3997.86415515,2023-10-26 20:11:00
795,Rebel Bots,RBLS,0.07112593783897102,-2.4022,0.36210184,2.22696772,1.96374446,17.0114321,37.59773582,22.55470623,8769493.488007594,92379.77014834,2023-10-26 20:11:00
796,REVV,REVV,0.0073360242771617545,3.6517,2.05434862,-3.9428966,15.10751912,17.01887512,2.78668922,-18.33860543,8734965.262646565,1547275.66893315,2023-10-26 20:11:00
797,Propchain,PROPC,1.6661638656861664,31.6648,4.52288595,-4.01174532,21.37167807,33.83032483,13.88016626,-11.74864534,8690290.85012489,897195.80858531,2023-10-26 20:11:00
798,Dimecoin,DIME,1.795570378922532e-05,0.0,0.53685659,0.22453611,14.36597202,12.9004121,8.49022161,-4.16738522,8588813.542483162,0.0,2023-10-26 20:12:00
799,Cosplay Token,COT,0.021635468193915722,-13.9413,-0.69132519,-5.35975759,-13.85704887,-27.06488207,-13.03840183,14.4486689,8532145.430962281,153963.84873355,2023-10-26 20:12:00
800,Rari Governance Token,RGT,0.6817245397089428,7.9719,0.52905713,3.18171704,-5.44781746,-19.86055258,-8.47555155,-43.6507476,8502485.885206034,7164.47482002,2023-10-26 20:12:00
801,Newscrypto,NWC,0.056144257621561264,13.4812,0.33380604,0.77790367,9.33152535,-2.73355191,-8.87946112,-3.83370632,8444143.153672203,64497.1261262,2023-10-26 20:11:00
802,XeniosCoin,XNC,0.11014942252827363,-0.1093,0.02849441,0.08208053,0.06123965,0.18043061,0.14723072,0.12332824,8401642.582981147,1002.23794066,2023-10-26 20:11:00
803,Bitcoin 2,BTC2,0.4671277016035633,-13.5777,-1.06475951,-4.25467189,15.79719873,-2.72188558,-28.40658938,-45.10338834,8386909.129348694,1212.10424358,2023-10-26 20:11:00
804,Kryll,KRL,0.21732099280439351,-30.3878,-0.06026302,-1.60717322,6.20089027,3.85627094,-1.88219984,-10.5491464,8355252.84731141,91615.88686042,2023-10-26 20:11:00
805,Phantasma,SOUL,0.06822490541625835,-10.5539,0.34038989,-0.01149016,3.22005317,-16.08447612,-3.52936286,-40.99220312,8332737.543266467,181603.12100149,2023-10-26 20:11:00
806,Prosper,PROS,0.27201222315376,10.1057,0.30302342,-1.71812002,11.65879366,3.08748383,16.44403276,-8.18553659,8307732.446709811,1469884.00452881,2023-10-26 20:12:00
807,Pallapay,PALLA,0.011109464657863067,-65.7751,0.04397772,0.04733751,-0.45236602,-0.33425907,-0.85515993,-2.09664015,8260402.753458902,36.38079227,2023-10-26 20:11:00
808,Grid+,GRID,0.20818944909356366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8168623.445654568,0.0,2023-10-26 20:12:00
809,Diamond Launch,DLC,0.08494098657207405,-1.1766,0.6608509,-2.17213023,3.52917549,12.50204746,11.94726481,-3.20261668,8171582.487888488,360989.93800426,2023-10-26 20:12:00
810,Cratos,CRTS,0.00016521442656230954,-32.2248,0.32023626,3.40223625,6.88070243,-1.65688416,-1.09099381,-22.3079201,8145017.823132402,326176.94855578,2023-10-26 20:11:00
811,Shapeshift FOX Token,FOX,0.021510633633423624,17.2344,0.47054332,2.02838184,12.81503475,-0.63652967,-17.85066171,11.92929623,8112825.012248215,275215.94297077,2023-10-26 20:12:00
812,Quantum Resistant Ledger,QRL,0.11886072440359334,-55.8711,1.95169787,-8.26160777,-6.36980008,-15.64195961,-21.58684859,-19.03449221,8075061.24013007,9010.25223686,2023-10-26 20:11:00
813,MASQ,MASQ,0.2348484187456931,46.3255,0.58661764,4.41297372,8.17769962,8.5281103,28.92801742,-4.22242199,8073965.341057087,78455.13991301,2023-10-26 20:12:00
814,Gulf Coin,GULF,0.0699007176443505,3.7182,0.01462144,-1.33241677,16.1096134,41.19527351,29.59434997,19.0420534,8012534.515975164,583381.55254345,2023-10-26 20:11:00
815,Arianee,ARIA20,0.2969793268975072,-100.0,0.0,0.24790348,25.1600288,13.08085467,19.77469905,5.22172618,7975678.411679433,0.0,2023-10-26 20:12:00
816,Giant Mammoth,GMMT,2.6327280326799993,176.1756,0.09501752,0.59440052,-0.60890523,-5.57598085,-6.46535935,-9.25483446,7926972.979077354,5928185.13092888,2023-10-26 20:11:00
817,Arcblock,ABT,0.08033768127219898,43.0907,0.43648551,20.91913288,22.48842931,10.15649635,-8.31570628,-8.99821916,7917624.378465227,276962.39200291,2023-10-26 20:11:00
818,Red Kite,PKF,0.06871386435729605,-87.6958,0.50201058,1.51248465,15.38454551,21.93897676,-14.74051198,-31.40253056,7880939.991236288,54459.14894145,2023-10-26 20:11:00
819,apM Coin,APM,0.005853568564337938,13.1194,0.6827672,-2.74408397,5.33956484,13.2623066,-11.32692373,-20.24654314,7873488.736676852,1618047.64382514,2023-10-26 20:11:00
820,Divi,DIVI,0.002170418263643138,39.1757,0.49610399,9.62653503,12.03731227,3.66787844,-8.6318411,-30.58100592,7863389.885324279,142924.58495426,2023-10-26 20:11:00
821,Vita Inu,VINU,9.330240672981645e-09,-3.6195,0.088692,0.36253879,2.21264222,2.94910142,-1.96822055,10.63424671,7852723.643031339,981785.46447387,2023-10-26 20:11:00
822,Nash,NEX,0.1916643825334516,-99.9674,0.00856348,0.82918327,-2.96416543,-16.29722958,-25.05286728,-22.79970734,7812663.235355739,1.27982647,2023-10-26 20:11:00
823,King DAG,KDAG,0.14320425377563203,-18.5004,-0.01341697,0.71062304,11.83398975,18.39997346,-8.26052452,-14.09780158,7797692.868655248,99179.12086511,2023-10-26 20:11:00
824,UniLend,UFT,0.2502010765109534,-3.2485,0.06374289,-1.67159589,3.70461795,10.97525755,20.33727953,-5.87246536,7769385.028326382,2347641.52358275,2023-10-26 20:12:00
825,MATH,MATH,0.06727080427766552,-58.3832,-0.15087834,-1.0608157,-1.52726115,-1.99697831,-2.87621196,-9.37927147,7692831.129079452,214841.37377445,2023-10-26 20:11:00
826,Botto,BOTTO,0.20457432952208912,-58.057,1.18450164,-14.38912472,57.38378331,58.88173321,54.58561914,35.56980654,7691899.925024287,799815.31108795,2023-10-26 20:12:00
827,Turbo,TURBO,0.00012075058664554748,13.9602,-0.48074148,3.88045494,-1.90103168,79.14260437,22.18149123,9.82821767,7656154.854565387,4130969.35914194,2023-10-26 20:11:00
828,Alephium,ALPH,0.18026979940570378,3.2566,0.15300086,-3.94836295,2.98834659,24.91993683,-4.85268975,-18.41551241,7648026.640117518,61234.05821725,2023-10-26 20:11:00
829,SIDUS,SIDUS,0.0009421384224243743,77.0438,-0.23723815,1.80464761,32.83442757,4.18306767,-2.09488911,1.28733332,7648275.5102866655,652657.71628282,2023-10-26 20:12:00
830,Counterparty,XCP,2.924834609478571,4929.2799,0.0,9.01641735,9.00174673,-3.30522429,-7.89286967,-18.18732168,7645201.787039161,404.55752683,2023-10-26 20:12:00
831,AS Roma Fan Token,ASR,2.253780751835461,130.0084,-0.40645613,1.12777121,2.78658082,3.38330203,-1.94825516,-14.89172467,7604997.750560199,2655292.05887299,2023-10-26 20:12:00
832,Push Protocol,PUSH,0.18344100891567117,-14.9769,0.07318536,0.51855028,6.74798346,0.65794869,-4.7156994,-22.26563412,7606050.873990239,257205.36704151,2023-10-26 20:11:00
833,ZKSpace,ZKS,0.03835243472373745,-60.4829,0.16432568,-0.722856,5.30019832,0.85859613,1.49186688,-13.97025613,7572304.711854722,277863.57359552,2023-10-26 20:12:00
834,KALM,KALM,0.9089832298789116,12.6662,0.23640754,2.01451595,4.4631465,-9.32253585,-12.12693224,-6.93439165,7553381.671284409,38761.77994551,2023-10-26 20:11:00
835,Aurory,AURY,0.42578141314885753,-47.6594,-0.33401156,-1.27889227,11.02649981,-2.48447018,-12.10956132,-52.92304669,7530949.56145399,105952.15544715,2023-10-26 20:12:00
836,MEVerse,MEV,0.004418479644597708,-28.1908,0.13576616,-3.15384121,5.79817283,11.6469265,-7.9918912,-1.01585095,7540776.3945098715,132916.99598263,2023-10-26 20:11:00
837,Across Protocol,ACX,0.05459603966293396,-43.7714,0.51347521,1.1518718,18.95526974,4.49608346,-0.37642325,8.19249789,7537733.097476764,228904.70569456,2023-10-26 20:12:00
838,UX Chain,UX,0.0018881686751131476,-0.2812,0.74792954,-3.83619003,-0.87273204,-43.18239555,-33.91657977,-51.47293468,7522775.417310366,182117.52740582,2023-10-26 20:12:00
839,DeFi Kingdoms,JEWEL,0.1043699785790492,10.9962,-0.58014945,0.04521249,11.33710658,1.0695474,-19.01856089,-32.08442536,7519791.412273947,54179.999298,2023-10-26 20:12:00
840,ASTA,ASTA,0.003569024499655114,-2.4541,0.03230617,-0.27209749,-0.32098618,5.62055281,4.95729247,4.77957027,7494951.413585494,194856.8847335,2023-10-26 20:12:00
841,Galatasaray Fan Token,GAL,1.8210299703766808,-25.7128,0.27221262,-0.37939145,-0.60146278,-3.53088431,-22.15723435,-17.5187152,7455730.103855081,666504.16643281,2023-10-26 20:12:00
842,Karura,KAR,0.07551848673424327,19.0914,-2.23176564,-4.64332245,12.44764961,12.55555942,17.53377153,5.87891809,7421264.522755049,209392.60759118,2023-10-26 20:11:00
843,Carrieverse,CVTX,0.038173883688580115,-20.5171,0.82526472,-3.06103381,4.77342948,-6.77391749,20.07694899,13.38990564,7409233.331762763,265092.08473649,2023-10-26 20:11:00
844,Green Satoshi Token (SOL),GST,0.008514641868377457,-14.6033,0.11526276,1.3685718,4.59483722,-6.87734107,-17.45501168,-36.29378907,7364020.481246272,330332.72728106,2023-10-26 20:11:00
845,DeHub,DHB,0.0016992057326254432,1.4228,0.3751165,3.97116774,92.54007125,111.9590539,134.9901575,108.41079316,7362170.234604614,74496.74236698,2023-10-26 20:12:00
846,HarryPotterObamaPacMan8Inu,XRP,0.09056074758339677,-9.2036,2.43394913,-13.93578444,12.94575657,-59.11659028,-78.71426465,-70.40407508,7389532.092306153,481089.6429841,2023-10-26 20:12:00
847,Crust Network,CRU,0.5144527050847414,-41.8479,0.0874798,1.49937848,2.75192249,-6.84644364,-21.04176814,-32.26128684,7273625.068077267,857706.75887058,2023-10-26 20:11:00
848,Verse,VERSE,0.00035043102475363833,-8.4969,0.72227953,0.02358039,17.78350536,13.26414386,8.6477947,-6.75068195,7269815.725152941,233561.92725138,2023-10-26 20:11:00
849,Dvision Network,DVI,0.010870671155652054,38.9207,0.34269291,2.75425285,13.95942708,4.89203116,-19.29776275,1.83303595,7210475.84735402,154734.49018182,2023-10-26 20:11:00
850,TEMCO,TEMCO,0.001812759422256418,-71.4464,-0.26355988,-0.02885915,4.84784082,12.11477783,11.48244342,8.2329027,7202557.999706487,37528.16122461,2023-10-26 20:11:00
851,Tap,XTP,0.005827230256026035,-10.5174,1.52374201,-4.42764381,-0.87832478,60.12823376,40.27009003,-16.7734999,7178629.146215875,351923.16145464,2023-10-26 20:11:00
852,Pip,PIP,0.0579752975286128,-27.4365,0.25531606,0.43813444,6.76604595,-14.71019071,0.65112234,-60.59944975,7168196.172881829,505414.60448817,2023-10-26 20:11:00
853,Unicly CryptoPunks Collection,UPUNK,0.028629611789240814,0.0,0.50804125,0.22438851,14.30022121,13.2967161,8.41725678,-4.9746456,7157402.947310204,0.0,2023-10-26 20:12:00
854,Symbiosis,SIS,0.14059369567607702,2.6226,0.37665553,-1.72903827,11.73209452,-2.4846736,-8.23308492,-29.85666284,7136042.373855552,13210106.7579385,2023-10-26 20:11:00
855,Epic Cash,EPIC,0.4147197693073809,-100.0,0.144116,-0.96768381,-19.24052148,-29.65755416,-37.50367168,2.73585773,7018471.032215146,0.0,2023-10-26 20:12:00
856,Meta Apes,PEEL,0.04480697345282981,309.8071,-0.25888997,-1.30681451,2.94304914,-4.17890159,-20.48128288,-29.1900812,6873871.3081937125,6288.7157688,2023-10-26 20:11:00
857,Impossible Finance Launchpad,IDIA,0.010069918824544615,610.2379,-0.0126588,-3.31138518,6.58514221,-3.26218636,-16.99313413,-46.7736588,6847544.800690339,19445.12063344,2023-10-26 20:11:00
858,Receive Access Ecosystem,RAE,0.9731913579279154,50.7086,-0.0088163,-1.72566419,7.93786977,0.55710637,-0.82715594,-1.10863545,6844114.203331755,22402.48668926,2023-10-26 20:11:00
